Bus_name,Bus_type,Start_time,End_time,Total_duration,Price,Seats_Available,Ratings,Route_name,Route_link
TGSRTC - 2492,Super Luxury (Non AC Seater 2+2 Push Back),17:30,01:30,08h 00m,456.0,2,3.9,Hyderabad to Sathupally,https://www.redbus.in/bus-tickets/hyderabad-to-sathupalli
TGSRTC - 64363,Super Luxury (Non AC Seater 2+2 Push Back),17:50,23:55,06h 05m,453.0,2,2.3,Hyderabad to Sathupally,https://www.redbus.in/bus-tickets/hyderabad-to-sathupalli
TGSRTC - 2415,Super Luxury (Non AC Seater 2+2 Push Back),18:40,03:40,09h 00m,456.0,1,3.9,Hyderabad to Sathupally,https://www.redbus.in/bus-tickets/hyderabad-to-sathupalli
TGSRTC - 8804,RAJDHANI (A.C. Semi Sleeper),20:35,03:50,07h 15m,550.0,2,3.5,Hyderabad to Sathupally,https://www.redbus.in/bus-tickets/hyderabad-to-sathupalli
TGSRTC - 64341,Super Luxury (Non AC Seater 2+2 Push Back),20:50,04:55,08h 05m,453.0,2,4.2,Hyderabad to Sathupally,https://www.redbus.in/bus-tickets/hyderabad-to-sathupalli
TGSRTC - 8825,Super Luxury (Non AC Seater 2+2 Push Back),21:00,04:30,07h 30m,453.0,2,4.6,Hyderabad to Sathupally,https://www.redbus.in/bus-tickets/hyderabad-to-sathupalli
TGSRTC - 8856,RAJDHANI (A.C. Semi Sleeper),21:00,04:40,07h 40m,550.0,1,3.9,Hyderabad to Sathupally,https://www.redbus.in/bus-tickets/hyderabad-to-sathupalli
TGSRTC - 8848,Super Luxury (Non AC Seater 2+2 Push Back),21:20,04:50,07h 30m,453.0,1,4.2,Hyderabad to Sathupally,https://www.redbus.in/bus-tickets/hyderabad-to-sathupalli
TGSRTC - 8886,Lahari Non A/C Sleeper Cum Seater,21:30,05:00,07h 30m,453.0,2,4.4,Hyderabad to Sathupally,https://www.redbus.in/bus-tickets/hyderabad-to-sathupalli
TGSRTC - 64864,Super Luxury (Non AC Seater 2+2 Push Back),21:40,03:50,06h 10m,453.0,3,4.6,Hyderabad to Sathupally,https://www.redbus.in/bus-tickets/hyderabad-to-sathupalli
TGSRTC - 64832,RAJDHANI (A.C. Semi Sleeper),22:00,05:25,07h 25m,550.0,3,3.1,Hyderabad to Sathupally,https://www.redbus.in/bus-tickets/hyderabad-to-sathupalli
TGSRTC - 64827,Super Luxury (Non AC Seater 2+2 Push Back),22:15,06:00,07h 45m,453.0,1,4.3,Hyderabad to Sathupally,https://www.redbus.in/bus-tickets/hyderabad-to-sathupalli
BSR Tours And Travels,NON A/C Seater (2+2),22:00,05:00,07h 00m,400.0,2,4.3,Hyderabad to Sathupally,https://www.redbus.in/bus-tickets/hyderabad-to-sathupalli
Sri Venkateswara Travels,Non A/C Seater / Sleeper (2+1),22:30,05:00,06h 30m,350.0,2,4.3,Hyderabad to Sathupally,https://www.redbus.in/bus-tickets/hyderabad-to-sathupalli
Mozo travels,A/C Seater / Sleeper (2+1),22:40,05:05,06h 25m,500.0,2,4.5,Hyderabad to Sathupally,https://www.redbus.in/bus-tickets/hyderabad-to-sathupalli
Mythri Tours And Travels,A/C Sleeper (2+1),23:00,04:15,05h 15m,759.0,1,4.9,Hyderabad to Sathupally,https://www.redbus.in/bus-tickets/hyderabad-to-sathupalli
Bharathi Tours & Travels,Non A/C Seater / Sleeper (2+1),21:20,05:00,07h 40m,404.0,2,3.7,Hyderabad to Sathupally,https://www.redbus.in/bus-tickets/hyderabad-to-sathupalli
TGSRTC - 2014,Super Luxury (Non AC Seater 2+2 Push Back),15:45,05:45,14h 00m,732.0,2,3.3,Hyderabad to Tirupati,https://www.redbus.in/bus-tickets/hyderabad-to-tirupathi
TGSRTC - 7452,Super Luxury (Non AC Seater 2+2 Push Back),15:45,04:30,12h 45m,732.0,1,4.0,Hyderabad to Tirupati,https://www.redbus.in/bus-tickets/hyderabad-to-tirupathi
TGSRTC - 2855,Lahari A/C sleeper,16:00,05:45,13h 45m,1400.0,1,2.9,Hyderabad to Tirupati,https://www.redbus.in/bus-tickets/hyderabad-to-tirupathi
TGSRTC - 1711,Super Luxury (Non AC Seater 2+2 Push Back),16:00,03:30,11h 30m,732.0,2,3.7,Hyderabad to Tirupati,https://www.redbus.in/bus-tickets/hyderabad-to-tirupathi
TGSRTC - 2474,Super Luxury (Non AC Seater 2+2 Push Back),16:30,04:00,11h 30m,732.0,2,3.1,Hyderabad to Tirupati,https://www.redbus.in/bus-tickets/hyderabad-to-tirupathi
TGSRTC - 9595,Lahari A/C sleeper,16:30,05:40,13h 10m,1500.0,1,3.8,Hyderabad to Tirupati,https://www.redbus.in/bus-tickets/hyderabad-to-tirupathi
TGSRTC - 7649,Super Luxury (Non AC Seater 2+2 Push Back),16:40,05:30,12h 50m,732.0,1,4.4,Hyderabad to Tirupati,https://www.redbus.in/bus-tickets/hyderabad-to-tirupathi
TGSRTC - 1759,Super Luxury (Non AC Seater 2+2 Push Back),16:45,05:50,13h 05m,732.0,1,4.1,Hyderabad to Tirupati,https://www.redbus.in/bus-tickets/hyderabad-to-tirupathi
TGSRTC - 2765,Super Luxury (Non AC Seater 2+2 Push Back),17:15,06:30,13h 15m,764.0,1,4.5,Hyderabad to Tirupati,https://www.redbus.in/bus-tickets/hyderabad-to-tirupathi
TGSRTC - 1453,Super Luxury (Non AC Seater 2+2 Push Back),17:30,05:00,11h 30m,732.0,2,3.9,Hyderabad to Tirupati,https://www.redbus.in/bus-tickets/hyderabad-to-tirupathi
TGSRTC - 7694,LAHARI A/C SLEEPER CUM SEATER,17:30,04:40,11h 10m,784.0,1,3.7,Hyderabad to Tirupati,https://www.redbus.in/bus-tickets/hyderabad-to-tirupathi
TGSRTC - 9681,Lahari A/C sleeper,17:30,05:25,11h 55m,1209.0,4,2.7,Hyderabad to Tirupati,https://www.redbus.in/bus-tickets/hyderabad-to-tirupathi
TGSRTC - 8261,RAJDHANI (A.C. Semi Sleeper),17:45,04:45,11h 00m,776.0,1,2.9,Hyderabad to Tirupati,https://www.redbus.in/bus-tickets/hyderabad-to-tirupathi
TGSRTC - 6206,Super Luxury (Non AC Seater 2+2 Push Back),19:45,06:50,11h 05m,732.0,7,3.3,Hyderabad to Tirupati,https://www.redbus.in/bus-tickets/hyderabad-to-tirupathi
TGSRTC - 8454,Super Luxury (Non AC Seater 2+2 Push Back),19:45,08:00,12h 15m,780.0,9,2.2,Hyderabad to Tirupati,https://www.redbus.in/bus-tickets/hyderabad-to-tirupathi
Ramana Tours And Travels,A/C Sleeper (2+1),20:30,07:50,11h 20m,751.0,1,4.6,Hyderabad to Tirupati,https://www.redbus.in/bus-tickets/hyderabad-to-tirupathi
Jagan Travels,A/C Seater / Sleeper (2+1),22:00,09:30,11h 30m,600.0,3,4.5,Hyderabad to Tirupati,https://www.redbus.in/bus-tickets/hyderabad-to-tirupathi
Moksha Travels,A/C Sleeper (2+1),19:05,07:00,11h 55m,949.0,1,4.1,Hyderabad to Tirupati,https://www.redbus.in/bus-tickets/hyderabad-to-tirupathi
AdJagan Travels,A/C Sleeper (2+1),22:30,09:45,11h 15m,790.0,2,3.8,Hyderabad to Tirupati,https://www.redbus.in/bus-tickets/hyderabad-to-tirupathi
Moksha Travels,A/C Sleeper (2+1),17:00,05:25,12h 25m,799.0,1,4.2,Hyderabad to Tirupati,https://www.redbus.in/bus-tickets/hyderabad-to-tirupathi
Sri Balaji Transports,A/C Seater / Sleeper (2+1),21:25,05:45,08h 20m,600.0,2,4.4,Hyderabad to Anantapur (andhra pradesh),https://www.redbus.in/bus-tickets/hyderabad-to-ananthapur
Al madeena Travels,Non A/C Seater / Sleeper (2+1),21:15,06:15,09h 00m,549.0,1,4.3,Hyderabad to Anantapur (andhra pradesh),https://www.redbus.in/bus-tickets/hyderabad-to-ananthapur
Al madeena Travels,Non A/C Seater / Sleeper (2+1),22:00,06:30,08h 30m,549.0,2,4.3,Hyderabad to Anantapur (andhra pradesh),https://www.redbus.in/bus-tickets/hyderabad-to-ananthapur
AdAl madeena Travels,A/C Sleeper (2+1),21:30,06:15,08h 45m,899.0,1,3.3,Hyderabad to Anantapur (andhra pradesh),https://www.redbus.in/bus-tickets/hyderabad-to-ananthapur
Madhavi Travels,A/C Seater / Sleeper (2+1),22:00,05:45,07h 45m,649.0,2,4.4,Hyderabad to Anantapur (andhra pradesh),https://www.redbus.in/bus-tickets/hyderabad-to-ananthapur
Sree sivasankar Travels,NON A/C Seater (2+2),21:30,06:22,08h 52m,550.0,2,4.3,Hyderabad to Anantapur (andhra pradesh),https://www.redbus.in/bus-tickets/hyderabad-to-ananthapur
KK Travels,Non A/C Seater / Sleeper (2+1),22:20,06:20,08h 00m,550.0,1,4.0,Hyderabad to Anantapur (andhra pradesh),https://www.redbus.in/bus-tickets/hyderabad-to-ananthapur
AdAl-JBR TRAVELS,A/C Sleeper (2+1),22:00,05:30,07h 30m,900.0,1,3.9,Hyderabad to Anantapur (andhra pradesh),https://www.redbus.in/bus-tickets/hyderabad-to-ananthapur
Sri Balaji Transports,A/C Sleeper (2+1),21:29,06:00,08h 31m,949.0,1,4.5,Hyderabad to Anantapur (andhra pradesh),https://www.redbus.in/bus-tickets/hyderabad-to-ananthapur
KK Travels,A/C Sleeper (2+1),22:00,06:00,08h 00m,850.0,1,4.0,Hyderabad to Anantapur (andhra pradesh),https://www.redbus.in/bus-tickets/hyderabad-to-ananthapur
TGSRTC - 1139,GARUDA PLUS (VOLVO / BENZ A.C Multi Axle),15:40,18:50,03h 10m,377.0,4,2.9,Hyderabad to Armoor,https://www.redbus.in/bus-tickets/hyderabad-to-armoor
TGSRTC - 7998,Super Luxury (Non AC Seater 2+2 Push Back),16:50,20:45,03h 55m,310.0,3,2.3,Hyderabad to Armoor,https://www.redbus.in/bus-tickets/hyderabad-to-armoor
TGSRTC - 8009,RAJDHANI (A.C. Semi Sleeper),18:00,21:55,03h 55m,377.0,4,2.5,Hyderabad to Armoor,https://www.redbus.in/bus-tickets/hyderabad-to-armoor
TGSRTC - 8113,Super Luxury (Non AC Seater 2+2 Push Back),18:30,22:25,03h 55m,310.0,3,3.7,Hyderabad to Armoor,https://www.redbus.in/bus-tickets/hyderabad-to-armoor
TGSRTC - 4007,Super Luxury (Non AC Seater 2+2 Push Back),19:00,22:30,03h 30m,312.0,3,1.9,Hyderabad to Armoor,https://www.redbus.in/bus-tickets/hyderabad-to-armoor
TGSRTC - 8115,RAJDHANI (A.C. Semi Sleeper),19:25,23:20,03h 55m,377.0,2,2.2,Hyderabad to Armoor,https://www.redbus.in/bus-tickets/hyderabad-to-armoor
TGSRTC - 1966,RAJDHANI (A.C. Semi Sleeper),22:00,02:35,04h 35m,377.0,3,3.6,Hyderabad to Armoor,https://www.redbus.in/bus-tickets/hyderabad-to-armoor
GDR Tours and Travels,Bharat Benz A/C Seater (2+2),18:00,21:30,03h 30m,300.0,3,3.6,Hyderabad to Armoor,https://www.redbus.in/bus-tickets/hyderabad-to-armoor
Orange Tours And Travels,A/C Sleeper (2+1),22:00,01:45,03h 45m,800.0,2,3.3,Hyderabad to Armoor,https://www.redbus.in/bus-tickets/hyderabad-to-armoor
Ashoka Travels,Scania AC Multi Axle Sleeper (2+1),22:30,02:30,04h 00m,700.0,2,4.0,Hyderabad to Armoor,https://www.redbus.in/bus-tickets/hyderabad-to-armoor
Saini Travels Pvt. Ltd.,A/C Sleeper (2+1),21:30,01:40,04h 10m,1100.0,3,3.9,Hyderabad to Armoor,https://www.redbus.in/bus-tickets/hyderabad-to-armoor
Vijayant Travels,A/C Sleeper (2+1),21:45,01:15,03h 30m,1900.0,2,4.1,Hyderabad to Armoor,https://www.redbus.in/bus-tickets/hyderabad-to-armoor
TGSRTC - 9510,Rajdhani (AC Semi Sleeper 2+2),15:55,20:15,04h 20m,420.0,3,4.7,Peddapalli (Telangana) to Hyderabad,https://www.redbus.in/bus-tickets/peddapalli-telangana-to-hyderabad
TGSRTC - 7225,Super Luxury (Non AC Seater 2+2 Push Back),16:30,20:50,04h 20m,347.0,3,2.7,Peddapalli (Telangana) to Hyderabad,https://www.redbus.in/bus-tickets/peddapalli-telangana-to-hyderabad
TGSRTC - 7248,Super Luxury (Non AC Seater 2+2 Push Back),17:00,21:15,04h 15m,347.0,3,4.3,Peddapalli (Telangana) to Hyderabad,https://www.redbus.in/bus-tickets/peddapalli-telangana-to-hyderabad
TGSRTC - 7290,LAHARI A/C SLEEPER CUM SEATER,17:50,21:40,03h 50m,420.0,2,3.4,Peddapalli (Telangana) to Hyderabad,https://www.redbus.in/bus-tickets/peddapalli-telangana-to-hyderabad
TGSRTC - 7100,Super Luxury (Non AC Seater 2+2 Push Back),21:30,02:00,04h 30m,347.0,3,4.4,Peddapalli (Telangana) to Hyderabad,https://www.redbus.in/bus-tickets/peddapalli-telangana-to-hyderabad
TGSRTC - 9508,RAJDHANI (A.C. Semi Sleeper),22:55,04:30,0-19h 0-25m,420.0,3,2.6,Peddapalli (Telangana) to Hyderabad,https://www.redbus.in/bus-tickets/peddapalli-telangana-to-hyderabad
TGSRTC - 7266,Super Luxury (Non AC Seater 2+2 Push Back),23:00,03:20,04h 20m,347.0,2,3.0,Peddapalli (Telangana) to Hyderabad,https://www.redbus.in/bus-tickets/peddapalli-telangana-to-hyderabad
TGSRTC - 7190,Super Luxury (Non AC Seater 2+2 Push Back),23:30,03:45,04h 15m,347.0,3,2.7,Peddapalli (Telangana) to Hyderabad,https://www.redbus.in/bus-tickets/peddapalli-telangana-to-hyderabad
TGSRTC - 9512,RAJDHANI (A.C. Semi Sleeper),23:40,03:35,03h 55m,420.0,3,2.7,Peddapalli (Telangana) to Hyderabad,https://www.redbus.in/bus-tickets/peddapalli-telangana-to-hyderabad
TGSRTC - 7308,RAJDHANI (A.C. Semi Sleeper),23:40,03:30,03h 50m,420.0,3,4.5,Peddapalli (Telangana) to Hyderabad,https://www.redbus.in/bus-tickets/peddapalli-telangana-to-hyderabad
TGSRTC - 7192,Super Luxury (Non AC Seater 2+2 Push Back),23:59,04:20,04h 21m,347.0,2,4.9,Peddapalli (Telangana) to Hyderabad,https://www.redbus.in/bus-tickets/peddapalli-telangana-to-hyderabad
Morning Star Travels,Scania AC Multi Axle Sleeper (2+1),17:00,21:55,04h 55m,590.0,1,2.7,Peddapalli (Telangana) to Hyderabad,https://www.redbus.in/bus-tickets/peddapalli-telangana-to-hyderabad
APSRTC - 3861,INDRA(A.C. Seater),20:00,01:15,05h 15m,385.0,3,3.8,Hyderabad to Kodad,https://www.redbus.in/bus-tickets/hyderabad-to-kodad
APSRTC - 3622,"SUPER LUXURY (NON-AC, 2 + 2 PUSH BACK)",20:00,01:00,05h 00m,286.0,3,2.0,Hyderabad to Kodad,https://www.redbus.in/bus-tickets/hyderabad-to-kodad
APSRTC - 3883,"SUPER LUXURY (NON-AC, 2 + 2 PUSH BACK)",20:50,00:50,04h 00m,286.0,3,4.0,Hyderabad to Kodad,https://www.redbus.in/bus-tickets/hyderabad-to-kodad
APSRTC - 35136,INDRA(A.C. Seater),21:45,02:15,04h 30m,345.0,3,3.8,Hyderabad to Kodad,https://www.redbus.in/bus-tickets/hyderabad-to-kodad
APSRTC - 35120,INDRA(A.C. Seater),22:00,03:20,05h 20m,385.0,3,3.5,Hyderabad to Kodad,https://www.redbus.in/bus-tickets/hyderabad-to-kodad
APSRTC - 3917,"SUPER LUXURY (NON-AC, 2 + 2 PUSH BACK)",22:00,02:30,04h 30m,318.0,3,4.5,Hyderabad to Kodad,https://www.redbus.in/bus-tickets/hyderabad-to-kodad
APSRTC - 3560,INDRA(A.C. Seater),22:30,02:30,04h 00m,385.0,3,3.8,Hyderabad to Kodad,https://www.redbus.in/bus-tickets/hyderabad-to-kodad
NueGo,Electric A/C Seater (2+2),15:45,20:25,04h 40m,356.0,1,4.8,Hyderabad to Kodad,https://www.redbus.in/bus-tickets/hyderabad-to-kodad
NueGo,Electric A/C Seater (2+2),15:55,18:45,02h 50m,332.0,9,4.9,Hyderabad to Kodad,https://www.redbus.in/bus-tickets/hyderabad-to-kodad
NueGo,Electric A/C Seater (2+2),16:00,21:15,05h 15m,332.0,9,4.6,Hyderabad to Kodad,https://www.redbus.in/bus-tickets/hyderabad-to-kodad
SVR Tours and Travels,Volvo Multi-Axle A/C Sleeper (2+1),16:30,22:30,06h 00m,800.0,3,3.4,Hyderabad to Kodad,https://www.redbus.in/bus-tickets/hyderabad-to-kodad
SVR Tours and Travels,A/C Seater / Sleeper (2+1),16:30,22:30,06h 00m,580.0,3,3.4,Hyderabad to Kodad,https://www.redbus.in/bus-tickets/hyderabad-to-kodad
HRTC - 525,Ordinary 3+2 Non AC Seater,16:50,03:00,10h 10m,512.0,2,4.1,Delhi to Shimla,https://www.redbus.in/bus-tickets/delhi-to-shimla
HRTC - 532,Ordinary 3+2 Non AC Seater,17:59,04:15,10h 16m,512.0,2,1.5,Delhi to Shimla,https://www.redbus.in/bus-tickets/delhi-to-shimla
HRTC - 93,Himsuta AC Seater Volvo/Scania 2+2,19:35,04:50,09h 15m,912.0,2,4.5,Delhi to Shimla,https://www.redbus.in/bus-tickets/delhi-to-shimla
HRTC - 301,Ordinary 3+2 Non AC Seater,19:43,05:30,09h 47m,512.0,2,4.7,Delhi to Shimla,https://www.redbus.in/bus-tickets/delhi-to-shimla
HRTC - 591,A/C Executive (2+3),21:00,07:20,10h 20m,632.0,3,3.0,Delhi to Shimla,https://www.redbus.in/bus-tickets/delhi-to-shimla
HRTC - 8,Himsuta AC Seater Volvo/Scania 2+2,21:02,06:30,09h 28m,912.0,2,4.4,Delhi to Shimla,https://www.redbus.in/bus-tickets/delhi-to-shimla
HRTC - 570,Ordinary 3+2 Non AC Seater,21:25,06:45,09h 20m,512.0,3,3.2,Delhi to Shimla,https://www.redbus.in/bus-tickets/delhi-to-shimla
HRTC - 9,Himsuta AC Seater Volvo/Scania 2+2,22:00,07:30,09h 30m,912.0,1,3.9,Delhi to Shimla,https://www.redbus.in/bus-tickets/delhi-to-shimla
HRTC - 579,Ordinary 3+2 Non AC Seater,22:30,08:15,09h 45m,512.0,2,4.3,Delhi to Shimla,https://www.redbus.in/bus-tickets/delhi-to-shimla
HRTC - 22,Himsuta AC Seater Volvo/Scania 2+2,23:00,07:50,08h 50m,912.0,1,4.3,Delhi to Shimla,https://www.redbus.in/bus-tickets/delhi-to-shimla
HRTC - 564,Ordinary 3+2 Non AC Seater,23:40,09:05,09h 25m,512.0,3,4.5,Delhi to Shimla,https://www.redbus.in/bus-tickets/delhi-to-shimla
Bedi Travels,Volvo A/C Semi Sleeper (2+2),23:00,08:00,09h 00m,450.0,1,4.7,Delhi to Shimla,https://www.redbus.in/bus-tickets/delhi-to-shimla
Laxmi holidays,Volvo A/C Semi Sleeper (2+2),23:25,07:45,08h 20m,599.0,2,4.3,Delhi to Shimla,https://www.redbus.in/bus-tickets/delhi-to-shimla
Laxmi holidays,Scania Multi-Axle AC Semi Sleeper (2+2),23:30,08:00,08h 30m,499.0,3,4.5,Delhi to Shimla,https://www.redbus.in/bus-tickets/delhi-to-shimla
Ram Dalal Holidays,Mercedes Multi-Axle Semi Sleeper (2+2),23:30,07:40,08h 10m,570.0,1,4.5,Delhi to Shimla,https://www.redbus.in/bus-tickets/delhi-to-shimla
Zingbus Plus,Bharat Benz A/C Semi Sleeper (2+2),22:35,08:10,09h 35m,561.0,8,4.6,Delhi to Shimla,https://www.redbus.in/bus-tickets/delhi-to-shimla
HRTC - 103,Ordinary 3+2 Non AC Seater,17:18,02:15,08h 57m,512.0,3,2.2,Shimla to Delhi,https://www.redbus.in/bus-tickets/shimla-to-delhi
HRTC - 104,A/C Executive (2+3),18:20,04:30,10h 10m,632.0,4,3.1,Shimla to Delhi,https://www.redbus.in/bus-tickets/shimla-to-delhi
HRTC - 188,Ordinary 3+2 Non AC Seater,19:25,04:57,09h 32m,512.0,3,4.1,Shimla to Delhi,https://www.redbus.in/bus-tickets/shimla-to-delhi
HRTC - 2040093,Ordinary 3+2 Non AC Seater,19:40,05:12,09h 32m,512.0,3,4.1,Shimla to Delhi,https://www.redbus.in/bus-tickets/shimla-to-delhi
HRTC - 74,Himsuta AC Seater Volvo/Scania 2+2,20:00,05:00,09h 00m,912.0,2,4.3,Shimla to Delhi,https://www.redbus.in/bus-tickets/shimla-to-delhi
HRTC - 3,Himsuta AC Seater Volvo/Scania 2+2,21:00,06:00,09h 00m,912.0,4,4.6,Shimla to Delhi,https://www.redbus.in/bus-tickets/shimla-to-delhi
HRTC - 108,A/C Executive (2+3),21:20,06:52,09h 32m,632.0,3,3.5,Shimla to Delhi,https://www.redbus.in/bus-tickets/shimla-to-delhi
HRTC - 130,Ordinary 3+2 Non AC Seater,21:45,06:15,08h 30m,512.0,3,4.1,Shimla to Delhi,https://www.redbus.in/bus-tickets/shimla-to-delhi
HRTC - 35,Himsuta AC Seater Volvo/Scania 2+2,22:00,06:15,08h 15m,912.0,5,4.6,Shimla to Delhi,https://www.redbus.in/bus-tickets/shimla-to-delhi
HRTC - 136,Ordinary 3+2 Non AC Seater,22:30,06:30,08h 00m,512.0,2,3.5,Shimla to Delhi,https://www.redbus.in/bus-tickets/shimla-to-delhi
HRTC - 92,Himsuta AC Seater Volvo/Scania 2+2,22:30,07:20,08h 50m,912.0,1,4.2,Shimla to Delhi,https://www.redbus.in/bus-tickets/shimla-to-delhi
Laxmi holidays,Scania Multi-Axle AC Semi Sleeper (2+2),20:30,04:30,08h 00m,499.0,2,4.5,Shimla to Delhi,https://www.redbus.in/bus-tickets/shimla-to-delhi
Ram Dalal Holidays,Mercedes Multi-Axle Semi Sleeper (2+2),22:00,06:40,08h 40m,627.0,1,4.6,Shimla to Delhi,https://www.redbus.in/bus-tickets/shimla-to-delhi
Zingbus Plus,Bharat Benz A/C Semi Sleeper (2+2),20:30,05:10,08h 40m,515.0,1,4.6,Shimla to Delhi,https://www.redbus.in/bus-tickets/shimla-to-delhi
Bedi Travels,Volvo A/C Semi Sleeper (2+2),21:30,05:30,08h 00m,522.0,2,4.7,Shimla to Delhi,https://www.redbus.in/bus-tickets/shimla-to-delhi
Ram Dalal Holidays,Volvo A/C Semi Sleeper (2+2),21:30,05:00,07h 30m,523.0,1,4.1,Shimla to Delhi,https://www.redbus.in/bus-tickets/shimla-to-delhi
HRTC - 601,Ordinary 3+2 Non AC Seater,18:30,04:30,10h 00m,580.0,1,4.1,Hamirpur (Himachal Pradesh) to Delhi,https://www.redbus.in/bus-tickets/hamirpur-himachal-pradesh-to-delhi
HRTC - 651,Ordinary 3+2 Non AC Seater,19:40,05:00,09h 20m,580.0,5,3.8,Hamirpur (Himachal Pradesh) to Delhi,https://www.redbus.in/bus-tickets/hamirpur-himachal-pradesh-to-delhi
Ram Dalal Holidays,Volvo A/C Semi Sleeper (2+2),21:15,05:15,08h 00m,836.0,1,4.7,Hamirpur (Himachal Pradesh) to Delhi,https://www.redbus.in/bus-tickets/hamirpur-himachal-pradesh-to-delhi
Ram Dalal Holidays,Volvo A/C Semi Sleeper (2+2),22:00,06:40,08h 40m,903.0,5,4.6,Hamirpur (Himachal Pradesh) to Delhi,https://www.redbus.in/bus-tickets/hamirpur-himachal-pradesh-to-delhi
Northern Travels,Volvo A/C Semi Sleeper (2+2),21:45,05:30,07h 45m,817.0,4,3.9,Hamirpur (Himachal Pradesh) to Delhi,https://www.redbus.in/bus-tickets/hamirpur-himachal-pradesh-to-delhi
Laxmi holidays,Volvo A/C Semi Sleeper (2+2),22:20,07:30,09h 10m,599.0,8,4.5,Hamirpur (Himachal Pradesh) to Delhi,https://www.redbus.in/bus-tickets/hamirpur-himachal-pradesh-to-delhi
HRTC - 416,Ordinary 3+2 Non AC Seater,17:10,04:15,11h 05m,634.0,3,4.4,Delhi to Hamirpur (Himachal Pradesh),https://www.redbus.in/bus-tickets/delhi-to-hamirpur-himachal-pradesh
HRTC - 587,Ordinary 3+2 Non AC Seater,18:25,03:30,09h 05m,580.0,2,4.3,Delhi to Hamirpur (Himachal Pradesh),https://www.redbus.in/bus-tickets/delhi-to-hamirpur-himachal-pradesh
HRTC - 540,Ordinary 3+2 Non AC Seater,19:00,08:00,13h 00m,731.0,3,4.2,Delhi to Hamirpur (Himachal Pradesh),https://www.redbus.in/bus-tickets/delhi-to-hamirpur-himachal-pradesh
HRTC - 552,Ordinary 3+2 Non AC Seater,19:45,05:00,09h 15m,580.0,3,4.1,Delhi to Hamirpur (Himachal Pradesh),https://www.redbus.in/bus-tickets/delhi-to-hamirpur-himachal-pradesh
HRTC - 559,Ordinary 3+2 Non AC Seater,20:29,08:05,11h 36m,643.0,2,3.4,Delhi to Hamirpur (Himachal Pradesh),https://www.redbus.in/bus-tickets/delhi-to-hamirpur-himachal-pradesh
HRTC - 566,Ordinary 3+2 Non AC Seater,21:10,07:30,10h 20m,604.0,3,4.7,Delhi to Hamirpur (Himachal Pradesh),https://www.redbus.in/bus-tickets/delhi-to-hamirpur-himachal-pradesh
HRTC - 16,Himsuta AC Seater Volvo/Scania 2+2,21:20,05:50,08h 30m,1068.0,1,4.3,Delhi to Hamirpur (Himachal Pradesh),https://www.redbus.in/bus-tickets/delhi-to-hamirpur-himachal-pradesh
HRTC - 571,Ordinary 3+2 Non AC Seater,21:40,07:50,10h 10m,634.0,1,4.7,Delhi to Hamirpur (Himachal Pradesh),https://www.redbus.in/bus-tickets/delhi-to-hamirpur-himachal-pradesh
Ram Dalal Holidays,Volvo A/C Semi Sleeper (2+2),21:20,05:55,08h 35m,618.0,2,4.7,Delhi to Hamirpur (Himachal Pradesh),https://www.redbus.in/bus-tickets/delhi-to-hamirpur-himachal-pradesh
Laxmi holidays,Volvo A/C Semi Sleeper (2+2),21:00,06:10,09h 10m,599.0,1,4.5,Delhi to Hamirpur (Himachal Pradesh),https://www.redbus.in/bus-tickets/delhi-to-hamirpur-himachal-pradesh
Bedi Travels,Volvo A/C Semi Sleeper (2+2),21:30,06:15,08h 45m,585.0,1,4.8,Delhi to Hamirpur (Himachal Pradesh),https://www.redbus.in/bus-tickets/delhi-to-hamirpur-himachal-pradesh
Ram Dalal Holidays,Volvo A/C Semi Sleeper (2+2),21:45,05:55,08h 10m,636.0,1,4.7,Delhi to Hamirpur (Himachal Pradesh),https://www.redbus.in/bus-tickets/delhi-to-hamirpur-himachal-pradesh
Northern Travels,Volvo A/C Semi Sleeper (2+2),21:30,06:40,09h 10m,485.0,2,4.5,Delhi to Hamirpur (Himachal Pradesh),https://www.redbus.in/bus-tickets/delhi-to-hamirpur-himachal-pradesh
FlixBus,Volvo A/C Seater (2+2),18:40,01:10,06h 30m,378.57,2,4.8,Kangra to Chandigarh,https://www.redbus.in/bus-tickets/kangra-to-chandigarh
Laxmi holidays,Volvo 9600 A/C Semi Sleeper (2+2),19:10,01:00,05h 50m,899.0,1,4.8,Kangra to Chandigarh,https://www.redbus.in/bus-tickets/kangra-to-chandigarh
Laxmi holidays,VE A/C Semi Sleeper (2+2),19:35,23:55,04h 20m,899.0,2,4.5,Kangra to Chandigarh,https://www.redbus.in/bus-tickets/kangra-to-chandigarh
Bedi Travels,Volvo 9600 Multi Axle Semi-Sleeper (2+2),19:45,01:00,05h 15m,612.0,3,5.0,Kangra to Chandigarh,https://www.redbus.in/bus-tickets/kangra-to-chandigarh
Northern Travels,Volvo A/C Semi Sleeper (2+2),19:45,01:00,05h 15m,408.0,3,3.1,Kangra to Chandigarh,https://www.redbus.in/bus-tickets/kangra-to-chandigarh
Ram Dalal Holidays,Volvo 9600 A/C Semi Sleeper (2+2),20:00,01:40,05h 40m,675.0,5,4.9,Kangra to Chandigarh,https://www.redbus.in/bus-tickets/kangra-to-chandigarh
